_id,ano,memoria,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual
B0CR1DP99L,2024.0,512.0,xiaomi,6.67,amoled,2.9,12.0,6.0,520.0,1080.0,2400.0,5000.0,17.857142857142858,313.61,191.0
B0CTHYFRHH,2024.0,256.0,realme,6.67,amoled,2.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,226.74418604651163,320.0,320.0
B0D47HKQJM,2024.0,256.0,oneplus,6.67,amoled,3.1,8.0,0.81,191.0,1080.0,2400.0,5110.0,27.906976744186046,329.0,236.78
B0BW66P9XN,2024.0,256.0,xiaomi,6.6,lcd,3.0,8.0,2.57,254.42,2400.0,1080.0,5000.0,645.9090909090909,233.17,209.0
B0CT8TCT6F,2024.0,128.0,oppo,6.56,lcd,2.0,4.0,0.82,250.0,1080.0,2400.0,5000.0,66.22222222222223,199.99,95.0
B0DM8LHMNL,2024.0,128.0,xiaomi,6.88,lcd,17.5,4.0,2.57,254.42,720.0,1640.0,5160.0,1.2195121951219514,199.99,112.0
B0C6FDCPB1,2024.0,128.0,xiaomi,6.56,lcd,2.0,4.0,0.82,198.5,2460.0,1080.0,5000.0,331.1904761904762,108.95,101.0
B09MJR298V,2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,302.7027027027027,499.99,473.0
B0CJP4TZBD,2021.0,64.0,xiaomi,6.58,lcd,2.2,4.0,2.57,254.42,1080.0,2400.0,5000.0,0.4444444444444444,193.95,193.95
B0CNK3KJJ3,2023.0,256.0,xiaomi,6.74,lcd,14.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,184.88372093023256,179.0,138.27
B0CGMTH9ZZ,2023.0,128.0,ulefone,5.45,amoled,2.0,3.0,1.43,257.0,720.0,1440.0,4860.0,15.952380952380953,199.99,119.99
B0CTHXXX7V,2024.0,128.0,motorola,6.6,lcd,17.2,4.0,0.8,380.0,2400.0,1080.0,5000.0,3.414634146341464,329.99,113.69
B0D6VXFV6K,2024.0,64.0,oukitel,6.6,lcd,21.8,8.0,2.57,254.42,1080.0,2400.0,4300.0,195.3658536585366,569.99,99.99
B0DL4831YZ,2024.0,128.0,xiaomi,6.88,lcd,19.4,8.0,0.82,200.0,720.0,1640.0,18.0,26.22222222222222,122.22,106.0
B0D8L91CJT,2024.0,128.0,oukitel,6.52,lcd,1.6,16.0,1.74,370.0,1280.0,576.0,10600.0,72.14285714285714,199.99,159.99
B0D9LQ7KD5,2024.0,128.0,xiaomi,6.67,amoled,1.2,8.0,2.57,254.42,1920.0,1080.0,5030.0,1.5217391304347827,145.99,145.99
B0DGXCJ5BW,2024.0,256.0,blackview,6.78,lcd,2.2,16.0,2.57,254.42,2560.0,1440.0,5000.0,26.58536585365854,199.99,159.99
B0DKP63HXT,2024.0,128.0,xiaomi,6.67,amoled,3.1,8.0,2.57,254.42,1080.0,2400.0,5500.0,44.772727272727266,239.9,239.9
B0CTG3JNMF,2024.0,128.0,umidigi,6.53,lcd,2.0,6.0,1.29,510.0,1080.0,1920.0,6000.0,57.36842105263158,169.99,149.99
B0BJFBHBW9,2024.0,256.0,dpofirs,6.7,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,4000.0,1.1904761904761905,549.0,226.42
B0CTMM8S86,2024.0,128.0,umidigi,6.7,lcd,2.8,16.0,0.8,195.0,1080.0,2400.0,5000.0,101.05263157894737,146.99,179.99
B0CLLX6C9M,2024.0,512.0,xiaomi,6.67,amoled,2.8,12.0,2.57,254.42,1080.0,2400.0,5000.0,465.7142857142857,499.0,478.67
B0CQZ4BK6C,2024.0,256.0,xiaomi,6.67,oled,2.4,8.0,0.89,204.8,1080.0,2400.0,5000.0,73.63636363636363,297.0,276.0
B0DLNM2N1D,2025.0,128.0,blackview,6.56,lcd,33.2,12.0,2.57,254.42,1080.0,2400.0,5000.0,76.27906976744187,109.99,89.0
B0CHBHVX9K,2017.0,128.0,msmga,5.0,lcd,1.2,1.0,2.57,254.42,1280.0,720.0,3000.0,65.66666666666667,149.99,55.99
B0BTPFDYNM,2023.0,128.0,xiaomi,6.58,amoled,17.1,4.0,8.9,150.0,2048.0,1080.0,3600.0,11.052631578947368,134.89,114.0
B0CNR4XBY7,2023.0,128.0,xiaomi,6.74,amoled,2.0,8.0,1.27,400.0,1080.0,2400.0,5000.0,337.7272727272727,124.99,119.99
B0BSLJNW5G,2024.0,256.0,motorola,6.5,lcd,2.4,8.0,28.0,181.0,1080.0,2400.0,5000.0,189.53488372093025,499.99,194.99
B0DFPZXW3P,2024.0,64.0,oukitel,6.6,lcd,4.3,8.0,2.57,254.42,720.0,1600.0,4300.0,31.818181818181817,99.99,79.99
B0DKNVBD41,2024.0,256.0,vivo,6.67,amoled,2.2,8.0,0.78,188.0,2400.0,1080.0,5000.0,51.42857142857142,329.0,299.0
B09RKHJ9S3,2022.0,128.0,samsung,6.1,amoled,2.5,8.0,2.57,254.42,2400.0,1080.0,3700.0,42.14285714285714,499.99,449.99
B0D8Y5VQRR,2024.0,256.0,cubot,6.95,lcd,3.1,24.0,2.57,254.42,1080.0,2460.0,5100.0,10.0,199.99,329.99
B0CC5TQ2HB,2024.0,256.0,cubot,6.58,lcd,2.2,12.0,2.57,254.42,1080.0,2408.0,5200.0,0.4,219.95,219.95
B0DKN7GNP6,2024.0,128.0,blackview,6.56,lcd,4.3,2.0,2.57,254.42,720.0,1612.0,18.0,56.04651162790698,199.99,80.99
B0CMJL5QMK,2024.0,256.0,xiaomi,6.67,amoled,2.2,12.0,2.57,254.42,1440.0,2560.0,5100.0,1273.4883720930234,329.9,329.9
B0D2QFYJTQ,2024.0,256.0,vivo,6.67,amoled,2.4,8.0,0.78,191.0,1080.0,1920.0,5000.0,12.325581395348838,199.99,229.0
B0DH24HBNF,2024.0,128.0,joyzap,3.0,lcd,1.3,2.0,1.26,137.0,360.0,640.0,900.0,2.8125,199.99,49.99
B0DH2437SY,2024.0,128.0,xiaomi,6.88,lcd,60.0,4.0,2.57,254.42,2340.0,1080.0,5000.0,12.666666666666666,121.96,85.81
B0CN14MGVF,2024.0,128.0,doogee,5.5,lcd,1.6,8.0,1.62,470.0,1440.0,720.0,5000.0,5.428571428571429,199.99,119.99
B0D4MFT832,2024.0,128.0,doogee,6.56,lcd,1.8,4.0,2.57,254.42,1080.0,1920.0,5000.0,0.9756097560975611,149.99,109.99
B0CKWDPR95,2013.0,128.0,doogee,6.52,lcd,32.3,20.0,0.91,430.0,1280.0,720.0,4200.0,15.172413793103448,89.99,89.99
B09688TN93,2024.0,128.0,panasonic,2.4,lcd,0.0,1.0,2.57,254.42,1280.0,720.0,3000.0,21.176470588235293,49.99,44.95
B09ZHGZ7YS,2024.0,128.0,xiaomi,6.56,lcd,2.0,2.0,0.78,194.0,1600.0,720.0,5000.0,200.8108108108108,129.0,85.38
B09Q1VZ3KK,2025.0,128.0,hipipooo,2.5,lcd,1.3,2.0,2.57,254.42,854.0,480.0,1000.0,45.88235294117647,199.99,62.0
B0D95Z6BJ2,2024.0,64.0,oukitel,6.52,lcd,1.8,16.0,2.57,254.42,1080.0,2400.0,10600.0,108.6046511627907,239.99,139.99
B0DHHH14QT,2024.0,256.0,xiaomi,2.71,lcd,2.0,8.0,8.2,500.0,1920.0,1080.0,5160.0,17.36842105263158,179.9,148.17
B0CJFJQLRF,2023.0,128.0,zokoe,3.0,lcd,1.3,3.0,1.25,84.0,480.0,854.0,3.0,22.35294117647059,199.99,79.99
B0D3F61948,2024.0,128.0,umidigi,6.75,lcd,2.0,6.0,0.79,189.0,1080.0,2400.0,5000.0,160.5263157894737,149.99,127.49
B0DLNRXQMV,2025.0,128.0,blackview,6.56,lcd,16.4,12.0,2.57,254.42,1280.0,720.0,5000.0,25.238095238095237,329.99,129.99
B0D83FB1PX,2024.0,512.0,xiaomi,6.67,amoled,3.2,12.0,2.57,254.42,1440.0,3200.0,5000.0,2.619047619047619,523.33,398.0
B0D8TFQPCL,2024.0,256.0,oscal,6.78,lcd,2.2,24.0,0.83,198.0,1920.0,1080.0,5000.0,12.619047619047619,199.99,159.99
B0CR16KX25,2024.0,256.0,poco,6.67,amoled,6.0,12.0,2.57,254.42,1080.0,2400.0,5000.0,328.69565217391306,341.0,279.99
B0CYCGR52W,2024.0,128.0,xiaomi,6.56,lcd,14.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,13.023255813953488,199.99,138.01
B0D8TDJ1DB,2024.0,128.0,oscal,6.75,lcd,2.0,16.0,0.87,195.0,1280.0,720.0,5180.0,18.636363636363633,239.99,139.99
B0DHRQCB1G,2024.0,128.0,cubot,6.75,lcd,1.8,12.0,2.57,254.42,720.0,1600.0,5100.0,15.25,129.99,99.99
B0DNK43C2P,2024.0,128.0,samsung,6.56,lcd,12.3,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809523,155.4,155.4
B0CN12BMRW,2024.0,256.0,samsung,6.5,superamoled,3.0,8.0,3.0,197.0,1080.0,2400.0,5000.0,302.27272727272725,149.99,205.87
B0D8LH632G,2024.0,512.0,oneplus,6.74,oled,2.6,16.0,0.8,199.5,1080.0,2400.0,5500.0,53.86363636363636,599.0,499.0
B0DBQVF8DR,2024.0,128.0,vivo,6.68,lcd,14.4,4.0,0.8,390.0,1080.0,2400.0,6000.0,23.72093023255814,189.99,139.0
B0DD7QC4ZS,2024.0,256.0,doogee,6.56,lcd,3.1,20.0,6.0,269.0,1080.0,2400.0,15500.0,3.1818181818181817,289.99,229.99
B0DMP6PMTB,2024.0,256.0,oppo,6.7,amoled,3.0,16.0,2.57,254.42,1536.0,720.0,5910.0,22.325581395348838,1249.0,1249.0
B0DP52QWHF,2025.0,512.0,doogee,6.6,lcd,2.4,24.0,2.57,254.42,1080.0,2400.0,10800.0,5.7142857142857135,399.99,319.99
B0DP9JL5MQ,2024.0,256.0,realme,6.78,oled,3.0,12.0,2.57,254.42,1080.0,2400.0,6500.0,0.4444444444444444,329.99,769.0
B0CQKGMRMM,2024.0,256.0,xiaomi,6.67,amoled,2.2,12.0,2.57,254.42,1220.0,2712.0,5100.0,18.095238095238095,199.99,699.0
B0DRC5MF1N,2025.0,256.0,xiaomi,6.67,amoled,2.5,8.0,0.89,210.0,1500.0,720.0,5110.0,2.162162162162162,479.0,330.35
B0CVQKCPRT,2024.0,128.0,samsung,6.6,superamoled,3.4,6.0,2.57,254.42,1080.0,2340.0,5000.0,10.238095238095237,379.0,289.0
B0CBDZ5NGK,2024.0,128.0,ulefone,6.52,amoled,14.4,4.0,0.87,184.0,1080.0,2400.0,4400.0,52.0,199.99,139.99
B0CW94KKMN,2023.0,128.0,vivo,6.56,lcd,22.1,4.0,0.81,186.0,1080.0,2400.0,5000.0,59.76744186046512,129.0,99.0
B0D95F21B3,2024.0,128.0,msmga,5.0,lcd,1.3,1.0,2.57,254.42,1280.0,720.0,3000.0,20.571428571428573,57.99,57.99
B0DMCLZBYX,2024.0,256.0,redmi,6.88,lcd,2.0,8.0,2.57,254.42,720.0,1640.0,5160.0,6.666666666666667,136.99,118.27
B0DM67VYSC,2025.0,256.0,nubia,6.85,amoled,4.3,12.0,0.86,228.0,2688.0,1216.0,6150.0,3.142857142857143,879.0,879.0
B0DP4FG72Q,2024.0,256.0,xiaomi,6.74,amoled,16.4,8.0,2.57,254.42,1080.0,1920.0,5160.0,20.0,159.0,129.9
B0DH4DTQYB,2024.0,800.0,sparkledot,1.8,lcd,0.0,32.0,2.57,254.42,1080.0,2400.0,800.0,4.146341463414634,299.99,16.98
B0CSVS3FNK,2024.0,256.0,samsung,6.7,amoled,3.0,12.0,3.0,340.0,3808.0,2160.0,5000.0,128.86363636363635,1459.0,884.99
B0C4MKYM4G,2024.0,128.0,winh,5.0,lcd,2.0,16.0,2.57,254.42,1920.0,1080.0,3000.0,20.571428571428573,55.22,55.22
B0B8ZF9ZPV,2024.0,128.0,zunate,4.66,lcd,17.4,32.0,2.57,254.42,1080.0,2400.0,2800.0,1.3333333333333333,112.25,112.25
B0B6411NSJ,2024.0,128.0,samsung,6.4,superamoled,2.8,8.0,12.0,310.0,1080.0,2400.0,4500.0,23.555555555555557,349.99,349.99
B0CTHX8WYP,2024.0,256.0,motorola,6.6,lcd,16.4,6.0,2.57,254.42,2400.0,1080.0,5000.0,0.9523809523809523,129.0,129.0
B0DK4NKK7Y,2024.0,256.0,oppo,2.63,amoled,3.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.291666666666667,499.99,299.0
B0DBVB3K5C,2023.0,256.0,motorola,6.67,oled,2.9,8.0,0.76,170.0,2400.0,1080.0,5000.0,23.953488372093023,1299.0,198.0
B0CF2PH6Z5,2023.0,256.0,motorola,6.5,lcd,2.2,8.0,0.8,174.0,1080.0,2400.0,5000.0,26.904761904761905,174.99,174.99
B0CXPYTGX4,2024.0,256.0,oppo,6.7,amoled,2.6,8.0,0.75,177.0,2412.0,1080.0,3600.0,99.04761904761904,199.99,217.59
B0CG196RT9,2024.0,128.0,blackview,6.56,lcd,2.3,18.0,0.82,438.0,1080.0,2400.0,18.0,55.238095238095234,169.99,149.99
B0DDTCYLCP,2024.0,256.0,oukitel,6.0,lcd,2.8,24.0,1.5,268.0,576.0,1152.0,6300.0,13.18181818181818,199.99,179.99
B0CY2KV41P,2024.0,256.0,motorola,0.39,lcd,2.8,12.0,0.8,177.0,1080.0,2400.0,5000.0,120.46511627906978,249.0,181.03
B0CN13F65C,2024.0,128.0,samsung,6.7,lcd,1.5,4.0,0.88,195.0,1080.0,2400.0,5000.0,104.77272727272727,127.99,127.99
B0DSMKWQKC,2024.0,128.0,ivanky,1.8,lcd,0.7,32.0,2.57,254.42,1080.0,2400.0,800.0,27.045454545454543,59.99,25.99
B0BDQ5C7YX,2024.0,64.0,dpofirs,2.5,lcd,1.0,1.0,2.57,254.42,480.0,270.0,3000.0,2.3333333333333335,149.99,59.03
B0D5D5Z1H2,2024.0,128.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,1920.0,1080.0,5000.0,31.38888888888889,99.99,84.99
B0CP184K7G,2024.0,128.0,xiaomi,6.74,lcd,2.0,4.0,0.8,192.0,1080.0,2400.0,5000.0,231.42857142857142,127.99,127.99
B0DDCGN7QJ,2024.0,256.0,doogee,6.56,amoled,3.1,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.1904761904761905,289.99,229.98
B0DFMN3X6C,2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,1640.0,720.0,5000.0,23.48837209302326,179.9,179.9
B0BD8NXHNL,2024.0,128.0,hammer h,2.4,lcd,20.7,0.0,7.0,350.0,1080.0,2400.0,3500.0,66.92307692307692,199.99,100.34
B0D2L3S4ZY,2024.0,256.0,realme,6.78,amoled,2.6,12.0,2.57,254.42,1080.0,2400.0,5500.0,108.4090909090909,199.99,606.63
B0D7D39H1P,2024.0,128.0,pusokei,1.77,led,1.2,16.0,2.57,254.42,1080.0,2400.0,3000.0,21.176470588235293,199.99,48.27
B0CFL3VLX7,2023.0,64.0,ulefone,5.45,lcd,2.2,8.0,2.57,254.42,1080.0,2400.0,4860.0,22.857142857142858,113.99,113.99
B0DQGMFWDY,2024.0,256.0,8849,6.79,lcd,2.6,12.0,2.57,254.42,1080.0,2400.0,23800.0,1.5909090909090908,559.99,559.99
B08VW9J5GV,2024.0,128.0,doogee,6.52,lcd,1.8,4.0,2.57,254.42,540.0,1200.0,5000.0,1.794871794871795,79.99,79.99
B0CR2TLXJB,2024.0,512.0,xiaomi,6.67,amoled,3.4,12.0,2.57,254.42,1220.0,2712.0,5000.0,2.619047619047619,321.0,302.0
B0CSFV5FT4,2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,2.57,254.42,2400.0,1080.0,5000.0,3.111111111111111,499.99,319.99
B0DJV1HBJB,2024.0,128.0,msmga,5.0,lcd,1.2,1.0,2.57,254.42,1280.0,720.0,3000.0,20.571428571428573,59.99,56.99
B0BG5Z1Q2D,2018.0,128.0,hyrich,5.0,lcd,1.2,1.0,2.57,254.42,1280.0,720.0,3000.0,88.92857142857143,199.99,55.99
B0CVQ6SYFK,2024.0,256.0,samsung,6.67,amoled,3.4,8.0,2.57,254.42,1080.0,2340.0,5000.0,21.666666666666664,10.4,297.0
B0DRFJR1R3,2024.0,256.0,xiaomi,6.67,oled,2.9,8.0,2.57,254.42,1080.0,2400.0,5110.0,1.1904761904761905,149.99,185.98
B0D3TGG2QX,2024.0,256.0,doogee,6.56,lcd,14.1,16.0,0.86,186.0,1080.0,2400.0,5149.0,11.86046511627907,149.99,149.99
B0CXJ9XSVZ,2024.0,128.0,google,6.1,amoled,2.5,8.0,0.89,187.0,1080.0,2400.0,4404.0,225.7142857142857,549.0,399.0
B0DS1VS2VJ,2025.0,256.0,xiaomi,6.67,amoled,2.5,8.0,0.83,200.0,2560.0,1500.0,6000.0,5.405405405405405,318.0,301.63
B0BW8Q1MBR,2024.0,256.0,xiaomi,6.71,lcd,2.0,4.0,0.88,192.0,1080.0,2400.0,5000.0,123.25581395348837,201.49,201.49
B0B4F2L38W,2024.0,128.0,xiaomi,6.5,lcd,15.5,4.0,0.78,500.0,1080.0,2400.0,5000.0,42.55813953488372,199.99,128.28
B0CNKT2D1G,2024.0,128.0,samsung,6.5,superamoled,2.4,4.0,2.0,200.0,1920.0,1080.0,5000.0,314.8888888888889,197.27,163.19
B0DR8D6RYQ,2024.0,512.0,doogee,6.6,amoled,3.2,32.0,2.57,254.42,1920.0,1080.0,5000.0,2.619047619047619,329.99,279.99
B0CXTPFDYC,2024.0,128.0,azuiqimeng,1.8,lcd,0.9,32.0,2.57,254.42,128.0,160.0,800.0,7.36842105263158,29.99,29.99
B0CPYK2K1J,2024.0,512.0,oneplus,6.82,amoled,3.2,16.0,6.1,500.0,1080.0,2400.0,5000.0,75.77777777777777,1099.0,853.28
B0CNTMLQX4,2024.0,128.0,blackview,6.56,amoled,34.5,16.0,2.57,254.42,1600.0,720.0,18.0,64.14634146341464,199.99,84.99
B0D4YPG9KQ,2024.0,256.0,oukitel,6.8,lcd,2.2,1.0,0.91,208.0,720.0,1600.0,5150.0,12.608695652173914,199.99,189.99
B0DCBYCTJP,2024.0,256.0,oppo,6.7,amoled,2.0,8.0,0.77,25.0,1080.0,2400.0,5000.0,17.619047619047617,199.99,195.07
B0CQ32CLZQ,2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,2.57,254.42,1080.0,2340.0,5000.0,1.1904761904761905,18.01,249.99
B0D1GWYH9X,2024.0,64.0,realme,6.74,lcd,1.8,3.0,4.0,370.0,720.0,1600.0,5000.0,108.33333333333333,149.99,111.56
B0CMX16QF1,2023.0,256.0,unihertz,3.0,lcd,2.2,8.0,1.87,116.0,480.0,800.0,2000.0,118.83720930232559,199.99,209.99
B0D4SMFD94,2024.0,256.0,xiaomi,6.79,lcd,0.0,8.0,2.57,254.42,1280.0,720.0,33.0,70.46511627906978,199.0,138.0
B0BMLW1BTG,2022.0,128.0,google,6.3,oled,3.1,8.0,0.87,195.5,1080.0,2400.0,4355.0,33.33333333333333,199.99,219.99
B0DB1JMM3P,2024.0,512.0,tcl,6.6,amoled,3.1,8.0,2.57,254.42,2460.0,1080.0,5000.0,1.1904761904761905,279.99,237.21
B0DFGS5NFN,2024.0,128.0,oppo,6.56,lcd,2.0,8.0,0.77,186.0,1080.0,2400.0,3600.0,5.9375,115.0,115.0
B0CM11XZNB,2024.0,128.0,fossibot,5.45,amoled,2.0,15.0,2.03,340.0,1280.0,720.0,10600.0,7.441860465116279,199.99,179.99
B0DMST1TH8,2024.0,256.0,realme,6.67,lcd,2.0,8.0,0.76,300.0,1604.0,720.0,5000.0,1.1111111111111112,138.99,124.99
B0CSG93BF7,2024.0,256.0,xiaomi,6.67,lcd,2.8,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809523,156.0,156.0
B0CYT9HFRF,2024.0,128.0,tcl,6.56,lcd,14.3,8.0,0.83,190.0,1080.0,2400.0,5000.0,2.8260869565217392,179.99,141.01
B0CQKDBVT8,2024.0,256.0,xiaomi,6.67,amoled,2.2,12.0,2.57,254.42,2400.0,1080.0,5000.0,59.772727272727266,199.99,299.99
B0CJ9QRVT7,2024.0,128.0,xiaomi,6.74,lcd,2.0,8.0,2.57,254.42,720.0,1600.0,5000.0,0.9523809523809523,149.99,149.99
B09B11HGMS,2024.0,256.0,samsung,6.7,amoled,2.7,8.0,0.69,183.0,1080.0,2400.0,5000.0,15.384615384615385,629.99,629.99
B0D2HLFLQD,2024.0,256.0,oukitel,6.6,lcd,2.2,24.0,1.49,360.0,1080.0,2220.0,11000.0,90.88888888888889,325.99,309.99
B0DPHBX2Q9,2024.0,256.0,samsung,6.56,lcd,12.3,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.7906976744186047,159.0,155.0
B0DNJZBNRD,2024.0,128.0,samsung,2.64,lcd,13.9,8.0,2.57,254.42,2400.0,1080.0,5000.0,1.3888888888888888,150.14,150.14
B0DPHMDQKR,2024.0,256.0,xiaomi,6.67,oled,3.1,8.0,2.57,254.42,2340.0,1080.0,18.0,10.0,399.0,257.57
B0CXJ21G46,2024.0,512.0,doogee,6.58,lcd,2.2,20.0,2.57,254.42,1080.0,2408.0,10800.0,124.76190476190476,319.99,259.99
B0CQJY9JYT,2024.0,128.0,samsung,6.7,amoled,2.4,4.0,2.57,254.42,1080.0,2160.0,5000.0,150.2325581395349,124.84,112.4
B0D95SK41T,2024.0,256.0,nothing,6.7,amoled,3.0,12.0,0.85,190.0,1084.0,2412.0,5000.0,316.3636363636363,429.0,399.0
B0DFH43528,2024.0,128.0,oukitel,6.52,lcd,1.6,8.0,0.9,450.0,1600.0,720.0,4300.0,66.59090909090908,99.99,79.99
B0CPXX5K3D,2024.0,256.0,xiaomi,6.67,amoled,2.4,12.0,2.57,254.42,1080.0,2400.0,5000.0,70.22727272727272,199.99,399.0
B0DSB4XGR8,2024.0,128.0,hyrich,5.0,lcd,1.3,1.0,2.57,254.42,1080.0,2400.0,3000.0,1.0,149.99,57.99
B0CN137WV2,2024.0,64.0,samsung,7.7,lcd,15.5,4.0,3.0,195.0,1080.0,2400.0,5000.0,46.74418604651163,127.57,127.57
B0C53BYHZZ,2024.0,64.0,blackview,6.1,lcd,2.3,12.0,2.57,254.42,720.0,1560.0,6580.0,82.14285714285714,199.99,123.99
B0D8TCYZGD,2024.0,256.0,oukitel,6.52,hd,1.6,24.0,2.57,254.42,1080.0,2400.0,10600.0,149.77272727272725,199.99,149.99
B0DJ71YMXR,2024.0,256.0,xiaomi,6.88,amoled,16.3,8.0,2.57,254.42,1080.0,2400.0,5000.0,5.319148936170213,199.99,118.99
B0CCW32ZH2,2024.0,256.0,motorola,6.55,amoled,0.0,12.0,2.57,254.42,2640.0,1080.0,5000.0,1.1904761904761905,399.0,230.0
B0D5292XN3,2024.0,256.0,xiaomi,6.79,lcd,2.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809523,182.0,140.69
B09J38P7CZ,2024.0,128.0,spc,5.0,lcd,1.2,32.0,1.9,108.0,320.0,240.0,800.0,15.5,48.99,48.99
B09J4YTH9N,2022.0,128.0,oukitel,6.52,lcd,2.9,8.0,1.59,610.0,1080.0,2400.0,10000.0,4.722222222222222,199.0,199.0
B0DG2YHSLL,2025.0,128.0,oukitel,6.52,lcd,32.3,16.0,2.57,254.42,576.0,1280.0,4300.0,67.67441860465117,119.99,89.99
B0CNSX68K8,2024.0,128.0,samsung,6.67,lcd,2.4,6.0,2.57,254.42,1080.0,2400.0,5000.0,1.1904761904761905,206.75,206.75
B08X7C6SLQ,2018.0,256.0,oneplus,6.7,lcd,2.8,8.0,0.87,197.0,3168.0,1440.0,4500.0,1019.7674418604652,860.81,860.81
B0BZJM3742,2024.0,128.0,google,6.1,amoled,3.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.619047619047619,290.61,290.61
B0CTHYFH35,2024.0,512.0,xiaomi,6.67,amoled,2.5,12.0,2.57,254.42,3200.0,1440.0,5000.0,122.72727272727272,629.9,399.99
B0CPXXKH23,2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,0.79,500.0,2400.0,1080.0,5000.0,106.9047619047619,199.99,199.99
B0B5T56H95,2024.0,128.0,goshyda,5.5,lcd,1.4,1.0,2.57,254.42,1080.0,2400.0,3200.0,19.45945945945946,62.51,62.51
B0D6GM4VQ6,2024.0,256.0,doogee,6.58,lcd,1.6,8.0,1.1,450.0,1080.0,2340.0,5150.0,21.16279069767442,199.99,239.99
B0B8NTFRQT,2024.0,128.0,elprico,4.66,lcd,1.3,8.0,2.57,254.42,1080.0,2400.0,3000.0,2.0,57.97,57.97
B0DHH2RS9K,2024.0,64.0,spc,2.8,lcd,1.0,1.0,2.57,254.42,1080.0,2400.0,3000.0,20.571428571428573,69.9,59.99
B0D5HDXPP6,2024.0,256.0,oukitel,6.8,lcd,2.2,24.0,2.57,254.42,1824.0,3996.0,5150.0,68.09523809523809,199.99,189.99
B0CJCHLJ1C,2024.0,128.0,volfen,2.8,led,1.3,32.0,8.21,368.0,320.0,240.0,800.0,0.8888888888888888,29.99,29.99
B0CXPW466P,2024.0,128.0,xiaomi,6.71,lcd,2.2,4.0,2.57,254.42,1650.0,720.0,5000.0,13.076923076923077,94.0,86.0
B0BYMP9KZP,2024.0,128.0,samsung,6.6,amoled,2.0,6.0,2.57,254.42,1080.0,2340.0,5000.0,1.1904761904761905,235.0,215.0
B0CBPSB8NW,2023.0,128.0,ulefone,6.52,lcd,5.0,10.0,1.35,770.0,1920.0,1080.0,6300.0,27.38095238095238,169.99,149.99
B0D4SSH1FX,2024.0,128.0,xiaomi,6.79,lcd,0.0,6.0,3.7,380.0,2220.0,1080.0,33.0,32.55813953488372,199.99,149.99
B0D1KJX9S3,2024.0,128.0,blackview,4.3,lcd,2.0,12.0,2.57,254.42,1080.0,2400.0,5000.0,1.1904761904761905,169.99,169.99
B0CH9YRDCC,2024.0,128.0,oppo,6.7,oled,2.0,6.0,0.8,192.0,1920.0,1080.0,5000.0,66.44444444444444,199.99,169.0
B0CZDDP7QF,2023.0,256.0,oneplus,6.7,amoled,2.4,8.0,2.57,254.42,1080.0,2400.0,2500.0,11.25,199.99,324.97
B0CR3YMJWG,2024.0,256.0,xiaomi,0.39,amoled,3.1,8.0,6.0,190.0,1080.0,2400.0,5000.0,147.04545454545453,499.99,229.99
B0D5YN35XL,2024.0,256.0,doogee,6.56,lcd,14.1,16.0,1.07,240.0,1080.0,2280.0,5150.0,5.227272727272727,209.99,149.99
B0CNQ7VJ6H,2024.0,256.0,samsung,6.7,lcd,2.6,12.0,2.57,254.42,3840.0,2160.0,5000.0,167.5,549.0,1459.0
B09M3W36MN,2021.0,256.0,samsung,6.4,amoled,2.5,6.0,0.79,177.0,2340.0,1080.0,4500.0,103.11111111111111,13.99,368.5
B0CMQQN97D,2024.0,128.0,ttfone,1.8,lcd,0.7,32.0,2.57,254.42,1080.0,2400.0,800.0,1.0526315789473684,99.99,25.99
B0CMGRFD4Y,2024.0,128.0,oukitel,2.36,lcd,1.6,12.0,1.54,600.0,720.0,1440.0,6300.0,279.5238095238095,145.99,118.99
B0CQLPRTFN,2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,0.79,500.0,1080.0,2400.0,5000.0,54.99999999999999,199.99,189.0
B0CQRBM82X,2024.0,128.0,realme,6.72,lcd,2.8,6.0,0.76,500.0,1080.0,2400.0,5000.0,121.59090909090908,199.99,119.42
B0BFDC8S2N,2024.0,128.0,ciciglow,2.5,lcd,25.8,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.8,94.68,94.68
